"id","Means"
20686,14593.0833333333
20687,14593.4166666667
20688,14597.6666666667
20689,14631.9444444445
20690,14664.2083333333
20691,14650.2916666667
20692,14647.25
20693,14655.0833333333
20694,14663.7916666667
20695,14676.7916666667
20696,14642.3333333333
20697,14613.25
20698,14630.4583333333
20699,14645.1666666667
20700,14657.5416666667
20701,14613.6111111111
20702,14605.0833333333
20703,14636.8333333333
20704,14637.0416666667
20705,14626
20706,14587
20707,14537.375
20708,14558.6666666667
20709,14595.5416666667
20710,14589.4166666667
20711,14575.9583333333
20712,14547.9166666667
20713,14515.7916666667
20714,14491.3611111111
20715,14482.5416666667
20716,14424.125
20717,14368.2083333333
20718,14353.875
20719,14418.8333333333
20720,14485.7083333333
20721,14489.2916666667
20722,14496.0833333333
20723,14510.8333333333
21419,14631.1666666667
21420,14511.5
21421,14490.7916666667
21422,14549.25
21423,14586.2083333333
21424,14607.7083333333
21425,14620.25
21426,14629
21427,14647.1666666667
21428,14645.375
21429,14631.125
21430,14636.9583333333
21431,14641.3333333333
21432,14650.9583333333
21433,14626.5833333333
21434,14597.2083333333
21435,14617.4166666667
21436,14633.9166666667
21437,14634.7083333333
21438,14615.7222222222
21439,14620.5416666667
21440,14614.8333333333
21441,14609.0833333333
21442,14608.2916666667
21443,14577.7083333333
21444,14531.6666666667
21445,14531.7916666667
21446,14541.9166666667
21447,14543.3333333333
21448,14561.25
21449,14530.9166666667
21450,14518.2916666667
21451,14512.2777777778
21452,14433.25
21453,14385.0833333333
21454,14346.5
21455,14329.1666666667
21456,14387.2083333333
21457,14451.3333333333
21458,14448.9166666667
21459,14472.4583333333
21460,14510.1666666667
22156,14619.7222222222
22157,14552.5277777778
22158,14522.4722222222
22159,14562.6944444444
22160,14575.3888888889
22161,14603.6111111111
22162,14636.0555555556
22163,14634.9074074074
22164,14637.3333333333
22165,14643.9722222222
22166,14617.6388888889
22167,14616.5277777778
22168,14622.4444444444
22169,14618.9722222222
22170,14599.0833333333
22171,14572.5277777778
22172,14594.0833333333
22173,14609.1388888889
22174,14581.4444444444
22175,14590.7962962963
22176,14608.3888888889
22177,14590
22178,14589.0833333333
22179,14594.3333333333
22180,14592.7222222222
22181,14591.3333333333
22182,14591.8611111111
22183,14572.1944444444
22184,14562.9166666667
22185,14560.0833333334
22186,14528.6944444444
22187,14534.5555555555
22188,14534.6481481482
22189,14409.9166666667
22190,14339.5277777778
22191,14298.8055555556
22192,14299.7222222222
22193,14333.75
22194,14362.6944444445
22195,14357.25
22196,14380.8611111111
22197,14420.0555555555
22893,14643
22894,14608.25
22895,14592.2083333333
22896,14578
22897,14547
22898,14559.8333333333
22899,14601.875
22900,14623.5833333333
22901,14630.125
22902,14655.3333333333
22903,14626.75
22904,14604.25
22905,14592.2083333333
22906,14581.3333333333
22907,14578.7083333333
22908,14569.7916666667
22909,14576.5833333333
22910,14568.8333333333
22911,14536.4166666667
22912,14558.0555555555
22913,14588.8333333333
22914,14602.4166666667
22915,14606.625
22916,14609.0833333333
22917,14623.4583333333
22918,14631.1666666667
22919,14634.625
22920,14633.9583333333
22921,14626.5
22922,14589
22923,14538.625
22924,14531.2083333333
22925,14549.8055555556
22926,14461.375
22927,14356.1666666667
22928,14290.25
22929,14313.75
22930,14341.5833333333
22931,14319
22932,14313.9583333333
22933,14339.1666666667
22934,14352.9166666667
23629,14679.3333333333
23630,14660.7777777778
23631,14615.4583333333
23632,14588
23633,14554.875
23634,14536.3333333333
23635,14548
23636,14566.9166666667
23637,14608.75
23638,14621.6666666667
23639,14638.4583333333
23640,14607.25
23641,14585.4583333333
23642,14582.875
23643,14580.2083333333
23644,14589.7916666667
23645,14596.5833333333
23646,14596.5416666667
23647,14579.875
23648,14564.4166666667
23649,14575.6111111111
23650,14594.9166666667
23651,14619.3333333333
23652,14622.2916666667
23653,14618.0416666667
23654,14620.7916666667
23655,14623.25
23656,14638.0416666667
23657,14645.25
23658,14644.4166666667
23659,14628.75
23660,14575.3333333333
23661,14522.6666666667
23662,14508.25
23663,14433.75
23664,14344.9166666667
23665,14288.2916666667
23666,14301.2916666667
23667,14361.0833333333
23668,14355.7083333333
23669,14329.25
23670,14308.9583333333
23671,14287.9166666667
24366,14679.1666666667
24367,14654.8333333333
24368,14599.4166666667
24369,14573.4166666667
24370,14534.5416666667
24371,14519.0833333333
24372,14523.875
24373,14513.5
24374,14576.4722222222
24375,14601.9166666667
24376,14591
24377,14559.7916666667
24378,14559.4166666667
24379,14587.0416666667
24380,14591.1666666667
24381,14599.625
24382,14625.5416666667
24383,14630.9583333333
24384,14612.5416666667
24385,14595.9166666667
24386,14587.6666666667
24387,14598.9166666667
24388,14629.5
24389,14645.25
24390,14642.1666666667
24391,14625.5833333333
24392,14623.9166666667
24393,14644.25
24394,14653.625
24395,14650.7916666667
24396,14644.7916666667
24397,14612.5
24398,14563.875
24399,14499.5
24400,14407.8333333333
24401,14308.9166666667
24402,14278.3333333333
24403,14294.4166666667
24404,14367.0833333333
24405,14405.0416666667
24406,14367.75
24407,14307
24408,14272.1666666667
25103,14643.3333333333
25104,14623.7916666667
25105,14567.375
25106,14550
25107,14519.875
25108,14486.3333333333
25109,14493.75
25110,14489.3333333333
25111,14540.9166666667
25112,14580.2083333333
25113,14573.2083333333
25114,14559.7083333333
25115,14562.125
25116,14590.9166666667
25117,14594
25118,14608.0416666667
25119,14648.9583333333
25120,14652.9583333333
25121,14636.375
25122,14612.625
25123,14587.7222222222
25124,14598.4583333333
25125,14625.125
25126,14640.25
25127,14651.8333333333
25128,14643.5833333333
25129,14638.125
25130,14646.2916666667
25131,14646.5
25132,14635.5833333333
25133,14620.75
25134,14599.7083333333
25135,14572.6666666667
25136,14494.8333333333
25137,14421.0416666667
25138,14329.9583333333
25139,14292.1666666667
25140,14295.625
25141,14345.2916666667
25142,14410.9166666667
25143,14415.1666666667
25144,14370
25145,14337.5833333333
25840,14608.6666666667
25841,14605.9583333333
25842,14564.875
25843,14538.6666666667
25844,14523.8333333333
25845,14505
25846,14505
25847,14497.2083333333
25848,14529.4444444444
25849,14562.0833333333
25850,14566.375
25851,14556.5416666667
25852,14555.6666666667
25853,14590.4583333333
25854,14598.5
25855,14620.5833333333
25856,14667.4166666667
25857,14667.2916666667
25858,14646.2083333333
25859,14618.3333333333
25860,14583.4444444445
25861,14605
25862,14623.5
25863,14627.5833333333
25864,14648.7083333333
25865,14653.6666666667
25866,14637.125
25867,14631.9583333333
25868,14622.7083333333
25869,14601.3333333333
25870,14572.7083333333
25871,14535.6666666667
25872,14515.3333333333
25873,14461.7222222222
25874,14427.5833333333
25875,14366.2916666667
25876,14313.5416666667
25877,14313.0416666667
25878,14351.7083333333
25879,14407.6666666667
25880,14440.1666666667
25881,14448.7083333333
25882,14453.1666666667
26576,14624.6666666667
26577,14609.1666666667
26578,14604.5
26579,14588.7916666667
26580,14557.4166666667
26581,14536.8333333333
26582,14545.875
26583,14550.0833333333
26584,14533.7916666667
26585,14556.5277777778
26586,14566.5833333333
26587,14564
26588,14547.9166666667
26589,14549.7083333333
26590,14584.7916666667
26591,14606.625
26592,14639.2083333333
26593,14675.4166666667
26594,14668.5833333333
26595,14638.375
26596,14614.625
26597,14597.6388888889
26598,14619.5416666667
26599,14639.4166666667
26600,14645.9583333333
26601,14659.0833333333
26602,14657.4166666667
26603,14637.5
26604,14621.7916666667
26605,14608.375
26606,14581.7916666667
26607,14533.8333333333
26608,14477.5833333333
26609,14466.125
26610,14459.75
26611,14464.6666666667
26612,14435.2083333333
26613,14395.4583333333
26614,14357.7083333333
26615,14388.75
26616,14444.3333333333
26617,14471.9583333333
26618,14510
26619,14545.8333333333
26620,14573.5
27313,14623.25
27314,14603.9583333333
27315,14582.4166666667
27316,14569.9166666667
27317,14548.4166666667
27318,14537.0833333333
27319,14557.2916666667
27320,14555.6666666667
27321,14546.5416666667
27322,14580.4722222222
27323,14587.5
27324,14587.0833333333
27325,14578.125
27326,14574.9583333333
27327,14596.4583333333
27328,14623.75
27329,14655
27330,14671.8333333333
27331,14651.2083333333
27332,14614.4166666667
27333,14604.125
27334,14627.9166666667
27335,14622.875
27336,14630.5833333333
27337,14629.0833333333
27338,14637.7916666667
27339,14659.375
27340,14654.2083333333
27341,14626.9583333333
27342,14610.375
27343,14580.1666666667
27344,14523.1666666667
27345,14451.7916666667
27346,14407.5
27347,14466
27348,14523.4583333333
27349,14507.7083333333
27350,14486.6666666667
27351,14424.75
27352,14441.9166666667
27353,14502.875
27354,14519.7083333333
27355,14560.5833333333
27356,14585.75
27357,14591.25
28050,14551.75
28051,14542.3333333333
28052,14528.6666666667
28053,14482.4166666667
28054,14464.625
28055,14512.6666666667
28056,14552.3333333333
28057,14529.3333333333
28058,14522.5833333333
28059,14577.3611111111
28060,14604.1666666667
28061,14618.875
28062,14607.0833333333
28063,14596.4166666667
28064,14597.9166666667
28065,14611
28066,14642.125
28067,14650.9166666667
28068,14630.4166666667
28069,14597.0833333333
28070,14603.7916666667
28071,14641.6944444445
28072,14621.25
28073,14612.75
28074,14598.5416666667
28075,14611.4583333333
28076,14652.5
28077,14649.7083333333
28078,14618.4166666667
28079,14597.8333333333
28080,14553.25
28081,14497.7916666667
28082,14426.9166666667
28083,14357.6666666667
28084,14452.9444444444
28085,14543.0833333333
28086,14526.8333333333
28087,14529.25
28088,14511.625
28089,14520.6666666667
28090,14546.125
28091,14561.9583333333
28092,14596.3333333333
28093,14620.375
28094,14634.5833333333
28787,14490.4166666667
28788,14477.375
28789,14462.9583333333
28790,14412.875
28791,14397.8333333333
28792,14452.7916666667
28793,14503.75
28794,14516.7083333333
28795,14528.875
28796,14567
28797,14599.4166666667
28798,14620.125
28799,14614
28800,14606.4166666667
28801,14583.3333333333
28802,14580.25
28803,14601.0833333333
28804,14610.75
28805,14582.2916666667
28806,14524.4583333333
28807,14567.375
28808,14651.8055555556
28809,14634.2083333333
28810,14614.5
28811,14596.2083333333
28812,14608.7916666667
28813,14630.7916666667
28814,14622.7916666667
28815,14592.75
28816,14561.375
28817,14525.7083333333
28818,14492.125
28819,14449.7083333333
28820,14414.7916666667
28821,14480.0833333333
28822,14550.0833333333
28823,14533.375
28824,14555.375
28825,14592.75
28826,14595.375
28827,14585.5
28828,14597.375
28829,14608.9166666667
28830,14626.0416666667
28831,14649.4166666667
29523,14570.3333333333
29524,14522.8888888889
29525,14482.7083333333
29526,14457.25
29527,14434.875
29528,14406.125
29529,14419.125
29530,14486.125
29531,14518.5
29532,14535.2916666667
29533,14568.4444444445
29534,14592.0416666667
29535,14608.0416666667
29536,14611.7916666667
29537,14604.25
29538,14579.4583333333
29539,14559.25
29540,14525.6666666667
29541,14512.4583333333
29542,14484.1666666667
29543,14429.2916666667
29544,14510.5833333333
29545,14616.8333333333
29546,14571.125
29547,14568.3333333333
29548,14569.2083333333
29549,14577.5416666667
29550,14591.6666666667
29551,14589.4166666667
29552,14575.6666666667
29553,14564.7916666667
29554,14561.625
29555,14559.7916666667
29556,14547.5416666667
29557,14535.6666666667
29558,14548.9444444444
29559,14568.9166666667
29560,14549.2916666667
29561,14578
29562,14635.7916666667
29563,14639.375
29564,14625.125
29565,14622.8333333333
29566,14618.4583333333
29567,14620.6666666667
29568,14628.9166666667
30260,14606.75
30261,14576.4166666667
30262,14529.2083333333
30263,14513.2083333333
30264,14518.875
30265,14473.0833333333
30266,14471.9166666667
30267,14536.1666666667
30268,14534.625
30269,14539.25
30270,14591.5833333333
30271,14615.2083333333
30272,14612.2083333333
30273,14605
30274,14592.75
30275,14576.375
30276,14550.5416666667
30277,14480.7083333333
30278,14442.0416666667
30279,14426.25
30280,14385.375
30281,14465.4166666667
30282,14552.6388888889
30283,14463.8333333333
30284,14454.2916666667
30285,14480.2916666667
30286,14500.2916666667
30287,14527.75
30288,14541.75
30289,14563.6666666667
30290,14603.0833333333
30291,14624.7083333333
30292,14632.3333333333
30293,14638.25
30294,14627.625
30295,14608.1388888889
30296,14607.0416666667
30297,14596.125
30298,14614.5833333333
30299,14647.7083333333
30300,14649.6666666667
30301,14644.6666666667
30302,14642.2916666667
30303,14636.375
30304,14626.125
30305,14621
30996,14619.5
30997,14628.7777777778
30998,14611.0416666667
30999,14572.9583333333
31000,14565.375
31001,14582.7916666667
31002,14557.625
31003,14547.625
31004,14561.9166666667
31005,14537.125
31006,14533.5833333333
31007,14594.8888888889
31008,14624.7083333333
31009,14597.9583333333
31010,14591.5416666667
31011,14583.2083333333
31012,14558.875
31013,14529.2083333333
31014,14464.9166666667
31015,14422.1666666667
31016,14408.1666666667
31017,14392.5416666667
31018,14464.5
31019,14522.0277777778
31020,14419.75
31021,14392.2916666667
31022,14413.8333333333
31023,14451.7916666667
31024,14484.6666666667
31025,14501.75
31026,14537.4583333333
31027,14609.7083333333
31028,14659.6666666667
31029,14659.625
31030,14663.7916666667
31031,14669.4583333333
31032,14637.0555555555
31033,14636.375
31034,14635.2083333333
31035,14639.5
31036,14645.6666666667
31037,14639.6666666667
31038,14640.625
31039,14645.25
31040,14643.9166666667
31041,14635.5416666667
31042,14630.3333333333
31710,14682
31711,14647.5
31712,14621.5555555555
31713,14629.8888888889
31714,14622.4166666667
31715,14600.9166666667
31716,14595
31732,14699
31733,14651.4583333333
31734,14637.5555555556
31735,14633.3888888889
31736,14635.5277777778
31737,14633.8888888889
31738,14623
31739,14615.3888888889
31740,14598.1944444444
31741,14569.6388888889
31742,14546.3055555556
31743,14525.3055555556
31744,14582.6666666667
31745,14620.25
31746,14581.9722222222
31747,14583.6944444445
31748,14600.75
31749,14590.7222222222
31750,14561.9444444444
31751,14514.75
31752,14473.3333333333
31753,14481.6666666667
31754,14511.3611111111
31755,14544.4444444445
31756,14544.4814814815
31757,14490.4444444445
31758,14475.9722222222
31759,14470.8611111111
31760,14479.5277777778
31761,14482.0555555555
31762,14485.8055555555
31763,14501.9722222222
31764,14577.8333333333
31765,14661.8333333334
31766,14661.8333333333
31767,14669.9444444445
31768,14684.0833333333
31769,14635.0555555556
31770,14609.75
31771,14621.7222222222
31772,14634.4444444445
31773,14641.3333333333
31774,14632.3055555556
31775,14627.0277777778
31776,14638.0555555555
31777,14642.6666666667
31778,14634.0833333334
31779,14626.9444444445
32445,14621.5
32446,14606.8333333333
32447,14643.7222222222
32448,14640.75
32449,14609.125
32450,14615.3333333333
32451,14610.3333333333
32452,14587.7083333333
32453,14585
32454,14600.4166666667
32455,14610.3333333333
32468,14716.8333333333
32469,14700.6111111111
32470,14667.375
32471,14638.8333333333
32472,14657.4166666667
32473,14685.7083333333
32474,14679.7083333333
32475,14659.4583333333
