"id","Means"
79,59.1666666666667
80,59.0833333333333
81,59.1666666666667
82,59.0833333333333
83,58.75
84,58.75
85,58.75
86,58.6666666666667
814,58.1666666666667
815,58.5
816,59.0555555555556
817,59.125
818,59.2083333333333
819,59.0833333333333
820,58.8333333333333
821,58.875
822,58.7916666666667
823,58.6666666666667
1549,57.3333333333333
1550,57.25
1551,57.8333333333333
1552,58.5
1553,59.0416666666667
1554,59.1666666666667
1555,59.125
1556,58.9583333333333
1557,58.9166666666667
1558,58.9583333333333
1559,58.875
1560,58.8333333333333
2285,57.3333333333333
2286,57.2222222222222
2287,57.25
2288,57.6666666666667
2289,58.3333333333333
2290,58.875
2291,59.0833333333333
2292,58.9583333333333
2293,58.7916666666667
2294,58.7916666666667
2295,58.8333333333333
2296,58.875
2297,58.9166666666667
3020,57
3021,56.9166666666667
3022,57.1666666666667
3023,57.2916666666667
3024,57.375
3025,57.6666666666667
3026,58.2222222222222
3027,58.5833333333333
3028,58.6666666666667
3029,58.5833333333333
3030,58.625
3031,58.6666666666667
3032,58.75
3033,58.7916666666667
3034,58.75
3755,58.6666666666667
3756,57.7222222222222
3757,57
3758,56.8055555555556
3759,56.9166666666666
3760,57.1666666666666
3761,57.4166666666667
3762,57.7222222222223
3763,58.3888888888888
3764,58.388888888889
3765,58.1666666666667
3766,58.1111111111111
3767,58.2777777777777
3768,58.5277777777778
3769,58.6388888888889
3770,58.6666666666666
3771,58.6666666666667
4492,58.5833333333333
4493,57.9166666666667
4494,56.875
4495,56.5833333333333
4496,56.625
4497,56.75
4498,57.2083333333333
4499,57.7083333333333
4500,58.3611111111112
4501,58.2916666666667
4502,57.9583333333333
4503,57.9166666666667
4504,58
4505,58.25
4506,58.4583333333333
4507,58.4583333333333
4508,58.4166666666667
5228,58
5229,58.2777777777778
5230,57.9583333333333
5231,56.875
5232,56.375
5233,56.5833333333333
5234,56.75
5235,57.0416666666667
5236,57.5
5237,58.1666666666667
5238,58.375
5239,58
5240,57.75
5241,57.7916666666667
5242,57.9583333333333
5243,58.2083333333333
5244,58.4166666666667
5245,58.4166666666667
5965,57.6666666666667
5966,57.7916666666667
5967,57.75
5968,56.9583333333333
5969,56.375
5970,56.5833333333333
5971,56.7916666666667
5972,56.9583333333333
5973,57.2916666666667
5974,57.9722222222223
5975,58.2916666666667
5976,57.875
5977,57.5416666666667
5978,57.5833333333333
5979,57.7916666666667
5980,57.9583333333333
5981,58.1666666666667
5982,58.25
6702,56.9166666666667
6703,57.0833333333333
6704,57.4166666666667
6705,57.0833333333333
6706,56.5416666666667
6707,56.5416666666667
6708,56.7916666666667
6709,57
6710,57.125
6711,57.5833333333334
6712,57.9166666666667
6713,57.7083333333333
6714,57.625
6715,57.6666666666667
6716,57.75
6717,57.8333333333333
6718,57.875
6719,57.9166666666667
7439,56.5833333333333
7440,56.7083333333333
7441,57.0833333333333
7442,57.125
7443,56.7916666666667
7444,56.625
7445,56.8333333333333
7446,57.0833333333333
7447,57.0416666666667
7448,57.1388888888888
7449,57.5416666666667
7450,57.6666666666667
7451,57.75
7452,57.7916666666667
7453,57.75
7454,57.7083333333333
7455,57.7083333333333
7456,57.75
8175,56.5
8176,56.7222222222222
8177,56.8333333333333
8178,57.0416666666667
8179,57.25
8180,57.0416666666667
8181,56.75
8182,56.7916666666667
8183,57
8184,56.9583333333333
8185,57
8186,57.3333333333333
8187,57.5416666666667
8188,57.7916666666667
8189,57.7916666666667
8190,57.75
8191,57.6666666666667
8192,57.5833333333333
8193,57.5833333333333
8912,56.5833333333333
8913,56.8333333333333
8914,57.125
8915,57.25
8916,57.25
8917,56.9583333333333
8918,56.75
8919,56.7916666666667
8920,56.9166666666667
8921,56.875
8922,56.8611111111112
8923,57.0833333333333
8924,57.3333333333333
8925,57.7083333333333
8926,57.875
8927,57.8333333333333
8928,57.75
8929,57.625
8930,57.5
9649,56.75
9650,56.9583333333333
9651,57.25
9652,57.2916666666667
9653,57.1666666666667
9654,56.9166666666667
9655,56.7916666666667
9656,56.875
9657,57
9658,56.9166666666667
9659,56.8055555555556
9660,57.0833333333333
9661,57.25
9662,57.5833333333333
9663,57.9166666666667
9664,57.875
9665,57.7083333333333
9666,57.5833333333333
9667,57.6666666666667
9668,57.8333333333333
10386,56.8333333333333
10387,57
10388,57.2083333333333
10389,57.2083333333333
10390,57.1666666666667
10391,57.0416666666667
10392,57
10393,57.125
10394,57.125
10395,57
10396,57
10397,57.4583333333333
10398,57.7083333333333
10399,57.875
10400,57.9166666666667
10401,57.625
10402,57.375
10403,57.375
10404,57.5416666666667
10405,57.5833333333333
11122,57
11123,56.8333333333334
11124,57
11125,57.2916666666667
11126,57.25
11127,57.1666666666667
11128,57.125
11129,57.25
11130,57.4583333333333
11131,57.3333333333333
11132,57.1666666666667
11133,57.25
11134,57.7916666666667
11135,58.1666666666667
11136,58.125
11137,57.75
11138,57.25
11139,57.0833333333333
11140,57.1666666666667
11141,57.2916666666667
11142,57.3333333333333
11855,56.6666666666667
11856,56.8333333333333
11857,57.3888888888888
11858,57.5833333333333
11859,57.2222222222223
11860,57
11861,57.125
11862,57.4166666666667
11863,57.375
11864,57.1666666666667
11865,57.0833333333333
11866,57.375
11867,57.7083333333333
11868,57.7083333333333
11869,57.5416666666667
11870,57.4722222222222
11871,57.875
11872,58.1666666666667
11873,58.0416666666667
11874,57.5416666666667
11875,57.0416666666667
11876,56.9583333333333
11877,57.125
11878,57.3333333333333
11879,57.4166666666667
12590,55.5
12591,55.9166666666667
12592,56.3888888888889
12593,56.5833333333333
12594,57.0833333333333
12595,57.3333333333333
12596,57.2916666666667
12597,57.2916666666667
12598,57.3333333333333
12599,57.4166666666667
12600,57.4166666666667
12601,57.1666666666667
12602,57.0416666666667
12603,57.375
12604,57.7916666666667
12605,57.9166666666667
12606,57.625
12607,57.5277777777777
12608,57.875
12609,58.0416666666667
12610,57.9166666666667
12611,57.5
12612,57.1666666666667
12613,57.0833333333333
12614,57.1666666666667
12615,57.3333333333333
12616,57.4166666666667
13324,56.5
13325,56.5833333333333
13326,56.2222222222223
13327,55.7666666666667
13328,55.7222222222222
13329,55.9444444444444
13330,56.111111111111
13331,56.6481481481481
13332,56.9722222222223
13333,57.1111111111111
13334,57.1666666666666
13335,57.1944444444445
13336,57.2777777777778
13337,57.3055555555556
13338,57.1944444444444
13339,57.1388888888888
13340,57.3333333333333
13341,57.6388888888889
13342,57.8055555555556
13343,57.5
13344,57.3148148148149
13345,57.5277777777778
13346,57.4999999999999
13347,57.4166666666667
13348,57.3611111111111
13349,57.3055555555556
13350,57.2222222222223
13351,57.1111111111111
13352,57.1388888888889
13353,57.1666666666666
14060,56.6666666666667
14061,56.5
14062,56.4166666666667
14063,56.0416666666667
14064,55.6666666666667
14065,55.6666666666667
14066,55.75
14067,55.875
14068,56.3888888888889
14069,56.7916666666667
14070,57.1666666666667
14071,57.25
14072,57.2083333333333
14073,57.25
14074,57.1666666666667
14075,57.0416666666667
14076,57.0833333333333
14077,57.2916666666667
14078,57.5416666666667
14079,57.625
14080,57.2916666666667
14081,57.0277777777778
14082,57.125
14083,57.1666666666667
14084,57.2083333333333
14085,57.25
14086,57.3333333333333
14087,57.375
14088,57.25
14089,57.1666666666667
14090,57.1666666666667
14795,56.5
14796,56.6666666666667
14797,56.7222222222222
14798,56.5416666666667
14799,56.2916666666667
14800,55.9583333333333
14801,55.6666666666667
14802,55.7083333333333
14803,55.7916666666667
