"id","Means"
79,24.9666668574015
80,24.991666952769
81,25.0333337783814
82,25.0583338737488
83,25.1166667938233
84,25.1666663487752
85,25.1499996185302
86,25.1333328882853
814,25.1499996185302
815,25.1555551952786
816,25.0999998516507
817,25.0541668732961
818,25.0208337306976
819,25.0333337783813
820,25.112500111262
821,25.137499888738
822,25.0875000158946
823,25.0583332379659
1549,25.1833330790202
1550,25.1749997138977
1551,25.1611107720269
1552,25.1833330260383
1553,25.2166663805644
1554,25.1916666030884
1555,25.1333334445953
1556,25.1208334763845
1557,25.1749999523163
1558,25.170833269755
1559,25.1041667461395
1560,25.0749999682108
2285,25.1666663487752
2286,25.1722219255235
2287,25.1749997138977
2288,25.1916664441427
2289,25.2361108991835
2290,25.2791664600372
2291,25.2958331108093
2292,25.2874998251597
2293,25.2583332061767
2294,25.2541664441427
2295,25.2499997615814
2296,25.2249997456868
2297,25.2166663805644
3020,25.1833330790202
3021,25.2166665395101
3022,25.2166665395101
3023,25.1833330790202
3024,25.1791663964589
3025,25.2208332220713
3026,25.2722220420837
3027,25.3166664441427
3028,25.337499777476
3029,25.3291664123535
3030,25.2999997933706
3031,25.2833331425985
3032,25.2874997456868
3033,25.2916663487752
3034,25.2916663487752
3755,25.25
3756,25.25
3757,25.233333269755
3758,25.2305554813809
3759,25.2361110581292
3760,25.2222221162584
3761,25.2166665395101
3762,25.2388887935215
3763,25.2962960843687
3764,25.3555553224352
3765,25.3638886875576
3766,25.3472219573127
3767,25.3333330684238
3768,25.3249997562832
3769,25.3249997033013
3770,25.3333330154419
3771,25.3388885921902
4492,25.2416666348775
4493,25.233333269755
4494,25.2291665871938
4495,25.2333332697551
4496,25.2333332697551
4497,25.2333332697551
4498,25.2374999523163
4499,25.2499999205271
4500,25.3083330790202
4501,25.3541664282481
4502,25.3791665236155
4503,25.3666664759318
4504,25.3499997456868
4505,25.3458330631256
4506,25.3583331108093
4507,25.3666664759318
4508,25.3583331108093
5228,25.25
5229,25.2277776930067
5230,25.1958331267039
5231,25.1874997615814
5232,25.2208332220713
5233,25.2374999523163
5234,25.2333332697551
5235,25.2416666348775
5236,25.2583332856496
5237,25.3111108673943
5238,25.3416663805644
5239,25.3708331584931
5240,25.3833332061767
5241,25.3708331584931
5242,25.3624997933705
5243,25.370833158493
5244,25.3833332061767
5245,25.3833332061768
5965,25.25
5966,25.2249999046326
5967,25.1874997615814
5968,25.1833330790201
5969,25.2166665395101
5970,25.2374999523163
5971,25.2333332697551
5972,25.2416666348775
5973,25.2666665712993
5974,25.3166663911608
5975,25.3416663805644
5976,25.3583331108093
5977,25.3791665236155
5978,25.3916665712992
5979,25.3833332061768
5980,25.3749998410543
5981,25.387499888738
5982,25.3999999364217
6702,25.266666730245
6703,25.2416666348775
6704,25.2166665395101
6705,25.2041664918264
6706,25.2124998569489
6707,25.2416666348775
6708,25.2458333174388
6709,25.25
6710,25.2708332538605
6711,25.3111108144124
6712,25.3499997456868
6713,25.3666664759318
6714,25.3749998410543
6715,25.387499888738
6716,25.387499888738
6717,25.3833332061767
6718,25.387499888738
6719,25.3916665712992
7439,25.2833334604899
7440,25.2708334128062
7441,25.25
7442,25.2291665871938
7443,25.233333269755
7444,25.2583333651225
7445,25.2625000476837
7446,25.2666666507721
7447,25.2791665395101
7448,25.3111108144124
7449,25.3583331108093
7450,25.3833332061767
7451,25.3833332061767
7452,25.3833332061767
7453,25.3833332061767
7454,25.3833332061767
7455,25.3833332061767
7456,25.3833332061767
8175,25.266666730245
8176,25.2722223069933
8177,25.2833333810171
8178,25.2833333015442
8179,25.2666666507721
8180,25.2625000476837
8181,25.2708333333333
8182,25.2708333333333
8183,25.2749999364217
8184,25.2833331425985
8185,25.3166663911608
8186,25.3583331108093
8187,25.3833332061767
8188,25.3833332061767
8189,25.3833332061767
8190,25.3833332061767
8191,25.3833332061767
8192,25.387499888738
8193,25.3916665712992
8912,25.266666730245
8913,25.266666730245
8914,25.2750000158946
8915,25.2916665871938
8916,25.2999998728434
8917,25.2874999046326
8918,25.2833332220713
8919,25.2874999046326
8920,25.2833332220713
8921,25.2833331425985
8922,25.3194441795349
8923,25.3624997933706
8924,25.3833332061767
8925,25.3833332061767
8926,25.3833332061767
8927,25.3833332061767
8928,25.3833332061767
8929,25.3916665712992
8930,25.3999999364217
9649,25.266666730245
9650,25.266666730245
9651,25.266666730245
9652,25.279166618983
9653,25.308333158493
9654,25.3166664441427
9655,25.3124997615814
9656,25.3166664441427
9657,25.3124997615814
9658,25.3083330790202
9659,25.3305552800496
9660,25.3666664759318
9661,25.3833332061767
9662,25.3833332061767
9663,25.3833332061767
9664,25.3833332061767
9665,25.3833332061767
9666,25.3916665712992
9667,25.3999999364217
9668,25.3999999364217
10386,25.266666730245
10387,25.266666730245
10388,25.2708333333333
10389,25.2791665395101
10390,25.291666507721
10391,25.3166664441427
10392,25.3333330154419
10393,25.3333330154419
10394,25.3333330154419
10395,25.3333330154419
10396,25.3472219573127
10397,25.3749998410543
10398,25.3833332061767
10399,25.3833332061767
10400,25.3833332061767
10401,25.3833332061767
10402,25.3833332061767
10403,25.3916665712992
10404,25.3999999364217
10405,25.3999999364217
11122,25.2333332697551
11123,25.25
11124,25.2625000476837
11125,25.2666666507721
11126,25.2708332538605
11127,25.2791665395101
11128,25.2958331108093
11129,25.3166664441427
11130,25.3291664123535
11131,25.3333330154419
11132,25.3374996980031
11133,25.3611108991835
11134,25.3833332061767
11135,25.3833332061767
11136,25.3833332061767
11137,25.3833332061767
11138,25.3833332061767
11139,25.3833332061767
11140,25.3916665712992
11141,25.3999999364217
11142,25.3999999364217
11855,25.0666672388713
11856,25.075000445048
11857,25.1444443596734
11858,25.2083331743876
11859,25.2277776930067
11860,25.2374999523163
11861,25.25
11862,25.2583333651225
11863,25.2666666507721
11864,25.2791665395101
11865,25.2874998251597
11866,25.308333158493
11867,25.3291664123535
11868,25.3333330154419
11869,25.3499997456868
11870,25.3749998410543
11871,25.3833332061767
11872,25.3833332061767
11873,25.3833332061767
11874,25.3833332061767
11875,25.3833332061767
11876,25.387499888738
11877,25.3958332538605
