"id","w2_1_30"
79,34
80,34
81,34
82,34
83,34
84,34
85,34
86,34
814,33
815,33.6666666666667
816,34
817,34
818,34
819,34
820,34
821,34
822,34
823,34
1549,32
1550,32
1551,32.6666666666667
1552,33.5
1553,34
1554,34
1555,34
1556,34
1557,34
1558,34
1559,34
1560,34
2285,32
2286,32
2287,32.25
2288,32.75
2289,33.1666666666667
2290,33.75
2291,33.75
2292,33.75
2293,34
2294,34
2295,34
2296,34
2297,34
3020,32
3021,32
3022,32
3023,32
3024,32.5
3025,33
3026,33
3027,33.5
3028,33.5
3029,33.25
3030,33.75
3031,34
3032,34
3033,34
3034,34
3755,34
3756,33.3333333333333
3757,32.4
3758,32
3759,32
3760,32
3761,32.3333333333333
3762,32.8333333333333
3763,33.4444444444444
3764,33.5
3765,33.1666666666667
3766,33
3767,33.1666666666667
3768,33.5
3769,33.6666666666667
3770,33.6666666666667
3771,33.6666666666667
4492,34
4493,33.5
4494,32.5
4495,32
4496,32
4497,32
4498,32.25
4499,32.75
4500,33.5
4501,33.5
4502,33
4503,33
4504,33
4505,33
4506,33
4507,33
4508,33
5228,33
5229,33.3333333333333
5230,33.25
5231,32.5
5232,32
5233,32
5234,32
5235,32
5236,32.5
5237,33.3333333333333
5238,33.75
5239,33.25
5240,33
5241,33
5242,33
5243,33
5244,33
5245,33
5965,32.5
5966,32.5
5967,32.75
5968,32.5
5969,32.25
5970,32.25
5971,32
5972,32
5973,32.5
5974,33.3333333333333
5975,33.75
5976,33.25
5977,33
5978,33
5979,33
5980,33
5981,33
5982,33
6702,32
6703,32
6704,32.5
6705,32.75
6706,32.75
6707,32.75
6708,32.5
6709,32.5
6710,32.75
6711,33.1666666666667
6712,33.25
6713,33
6714,33
6715,33
6716,33
6717,33
6718,33
6719,33
7439,32
7440,32
7441,32.5
7442,33
7443,33
7444,33
7445,33
7446,33
7447,33
7448,33
7449,33
7450,33
7451,33
7452,33
7453,33
7454,33
7455,33
7456,33
8175,32
8176,32.3333333333333
8177,32.5
8178,32.75
8179,33
8180,33
8181,33
8182,33
8183,33
8184,33
8185,33
8186,33
8187,33
8188,33
8189,33
8190,33
8191,33
8192,33
8193,33
8912,32.5
8913,32.75
8914,33
8915,33
8916,33
8917,33
8918,33
8919,33
8920,33
8921,33
8922,33
8923,33
8924,33
8925,33
8926,33.25
8927,33.25
8928,33
8929,33
8930,33
9649,33
9650,33
9651,33
9652,33
9653,33
9654,33
9655,33
9656,33
9657,33
9658,33
9659,33
9660,33
9661,33
9662,33.25
9663,33.5
9664,33.25
9665,33
9666,33
9667,33
9668,33
10386,33
10387,33
10388,33
10389,33
10390,33
10391,33
10392,33
10393,33
10394,33
10395,33
10396,33
10397,33.25
10398,33.5
10399,33.75
10400,33.5
10401,33
10402,33
10403,33
10404,33
10405,33
11122,33
11123,33
11124,33
11125,33
11126,33
11127,33
11128,33
11129,33
11130,33.25
11131,33.5
11132,33.5
11133,33.1666666666667
11134,33.5
11135,33.75
11136,33.75
11137,33.5
11138,33
11139,33
11140,33
11141,33
11142,33
11855,33
11856,33
