"id","w2_1_30"
79,13897
80,13896
81,13870
82,13867.5
83,13918
84,13945
85,13943.5
86,13943
814,13900
815,13898
816,13895.6666666667
817,13895
818,13870.25
819,13868.25
820,13903.75
821,13931
822,13930
823,13915
1549,13960
1550,13959.5
1551,13919.3333333333
1552,13897.5
1553,13894.75
1554,13893.5
1555,13881
1556,13879.5
1557,13888.75
1558,13916.25
1559,13915.5
1560,13886
2285,13904
2286,13922.3333333333
2287,13930.75
2288,13914.5
2289,13889
2290,13894.25
2291,13892.5
2292,13891
2293,13889.75
2294,13888
2295,13901
2296,13899.75
2297,13884.5
3020,13907
3021,13906
3022,13904
3023,13903.25
3024,13902
3025,13888
3026,13873.1666666667
3027,13894
3028,13892.25
3029,13905.5
3030,13904.25
3031,13888
3032,13886.25
3033,13884.75
3034,13884
3755,13863
3756,13893.6666666667
3757,13898.4
3758,13898.5
3759,13914.3333333333
3760,13912.8333333333
3761,13901.8333333333
3762,13892
3763,13870.5555555556
3764,13886
3765,13892.5
3766,13901.1666666667
3767,13891.8333333333
3768,13872.5
3769,13878.6666666667
3770,13877
3771,13868.3333333333
4492,13846
4493,13877.75
4494,13923.25
4495,13936.25
4496,13949
4497,13932.75
4498,13902
4499,13900.25
4500,13881.6666666667
4501,13870.5
4502,13869
4503,13867.75
4504,13854.5
4505,13853
4506,13875
4507,13861.5
4508,13837
5228,13831
5229,13830
5230,13870
5231,13924.25
5232,13936.75
5233,13934.75
5234,13918.5
5235,13902.25
5236,13915.25
5237,13891.8333333333
5238,13847.5
5239,13845.75
5240,13856
5241,13854.5
5242,13853
5243,13875
5244,13873.5
5245,13861
5965,13831
5966,13830.5
5967,13858.5
5968,13898
5969,13907.75
5970,13905.75
5971,13904.25
5972,13902.75
5973,13915.5
5974,13884.1666666667
5975,13860
5976,13870
5977,13880.25
5978,13878.75
5979,13865.25
5980,13875.5
5981,13885.75
5982,13885
6702,13831
6703,13830.5
6704,13846.5
6705,13886.25
6706,13908.5
6707,13906.25
6708,13904.5
6709,13917.75
6710,13916
6711,13866.8333333333
6712,13872
6713,13894.25
6714,13892.75
6715,13891
6716,13865.5
6717,13864
6718,13886
6719,13885
7439,13831
7440,13839.25
7441,13855.25
7442,13874.5
7443,13885
7444,13894.75
7445,13893
7446,13906.25
7447,13916.5
7448,13867.3333333333
7449,13872.5
7450,13894.75
7451,13893
7452,13891.25
7453,13865.75
7454,13864
7455,13886.25
7456,13885.5
8175,13868
8176,13843.6666666667
8177,13848.25
8178,13864
8179,13862.5
8180,13861
8181,13871
8182,13869.5
8183,13868
8184,13890
8185,13867.6666666667
8186,13873
8187,13895
8188,13893.25
8189,13879.75
8190,13854
8191,13852.25
8192,13862.75
8193,13862
8912,13892.5
8913,13871
8914,13857.5
8915,13855.5
8916,13845
8917,13843.5
8918,13850.5
8919,13857.75
8920,13856.25
8921,13878.5
8922,13867.8333333333
8923,13873.25
8924,13883.5
8925,13869.75
8926,13847.25
8927,13833.5
8928,13832
8929,13830.25
8930,13838
9649,13917
9650,13892.25
9651,13858
9652,13838.5
9653,13827.75
9654,13826
9655,13842
9656,13849.25
9657,13847.75
9658,13867
9659,13854.3333333333
9660,13861.75
9661,13872
9662,13849.25
9663,13817.75
9664,13816.25
9665,13814.75
9666,13812.75
9667,13826
9668,13837
