"id","w2_1_30"
79,13060
80,13058.5
81,13056
82,13058.5
83,13059
84,13061.5
85,13067
86,13067
814,13071
815,13060.6666666667
816,13055.3333333333
817,13055.75
818,13056
819,13063.25
820,13067
821,13067
822,13074.5
823,13079
1549,13071
1550,13070.5
1551,13069.6666666667
1552,13061.1666666667
1553,13054.5
1554,13056.5
1555,13057.25
1556,13066
1557,13071.75
1558,13069.5
1559,13074.25
1560,13079
2285,13073
2286,13076.6666666667
2287,13074
2288,13068.25
2289,13062.5
2290,13058
2291,13058.75
2292,13060.25
2293,13062.5
2294,13064
2295,13065.75
2296,13065
2297,13064.5
3020,13076
3021,13073.5
3022,13071.3333333333
3023,13074.75
3024,13073.25
3025,13070.5
3026,13067.5
3027,13066
3028,13063.75
3029,13065.25
3030,13060.75
3031,13059.25
3032,13064.25
3033,13062.25
3034,13061
3755,13078
3756,13076.3333333333
3757,13077.6
3758,13080
3759,13079.8333333333
3760,13076
3761,13070.1666666667
3762,13065.8333333333
3763,13063.1111111111
3764,13064
3765,13064.5
3766,13065.8333333333
3767,13059.8333333333
3768,13056
3769,13058.6666666667
3770,13058.6666666667
3771,13060
4492,13072.5
4493,13074.5
4494,13078.75
4495,13083.25
4496,13084.25
4497,13082.25
4498,13073.75
4499,13061.75
4500,13056.8333333333
4501,13057
4502,13058
4503,13063.75
4504,13066.75
4505,13058
4506,13048
4507,13049.5
4508,13052.5
5228,13079
5229,13071
5230,13072.75
5231,13084
5232,13087.25
5233,13084
5234,13082
5235,13076.75
5236,13071.5
5237,13061.1666666667
5238,13061
5239,13065.5
5240,13066.75
5241,13069.5
5242,13064.25
5243,13051
5244,13045.5
5245,13044.5
5965,13079
5966,13076.25
5967,13076
5968,13084
5969,13087.25
5970,13083.75
5971,13081.75
5972,13076.5
5973,13074.5
5974,13065.3333333333
5975,13064.25
5976,13069.5
5977,13067
5978,13064.5
5979,13059.25
5980,13054.25
5981,13052.25
5982,13051
6702,13078.5
6703,13078.75
6704,13078
6705,13083.25
6706,13087.5
6707,13083.75
6708,13081.5
6709,13076.5
6710,13074.5
6711,13072.8333333333
6712,13076
6713,13073.5
6714,13067.25
6715,13064.75
6716,13055.75
6717,13054
6718,13059
6719,13058
7439,13077.5
7440,13077
7441,13076
7442,13082
7443,13086.75
7444,13083.5
7445,13085.75
7446,13084.25
7447,13082.25
7448,13086
7449,13088
7450,13081.75
7451,13071.25
7452,13064.75
7453,13059
7454,13057
7455,13055.5
7456,13051.5
8175,13080
8176,13078.3333333333
8177,13076.25
8178,13074.5
8179,13080.25
8180,13085.25
8181,13087
8182,13093.75
8183,13092.5
8184,13090.75
8185,13091.8333333333
8186,13088.25
8187,13081.75
8188,13067.75
8189,13061.25
8190,13062.25
8191,13060.25
8192,13055.25
8193,13051
8912,13080
8913,13079
8914,13073.75
8915,13071.25
8916,13079.25
8917,13084.5
8918,13090.75
8919,13097.5
8920,13096.5
8921,13095
8922,13091.8333333333
8923,13088.25
8924,13077.5
8925,13063.25
8926,13057.5
8927,13059
8928,13060.5
8929,13058.25
8930,13057
9649,13080.5
9650,13079.25
9651,13071
9652,13068.75
9653,13075.75
9654,13080.5
9655,13086.25
9656,13088.75
9657,13087.5
9658,13086
9659,13085.6666666667
9660,13079.5
9661,13073.25
9662,13063.25
9663,13054
9664,13055.75
9665,13065
9666,13062.5
9667,13052
9668,13042
10386,13081
10387,13079.75
10388,13071.25
10389,13066
10390,13069.75
10391,13077.25
10392,13082
10393,13080
10394,13078.25
10395,13080.75
10396,13079.5
10397,13067.5
10398,13058.75
10399,13050
10400,13047.75
10401,13052.5
10402,13066
10403,13067.25
10404,13053.25
10405,13049
11122,13086
11123,13083
11124,13080.5
11125,13072
11126,13063.5
11127,13067.25
11128,13077.75
11129,13082.5
11130,13080.25
11131,13078
11132,13080.25
11133,13076.1666666667
11134,13063.75
11135,13048.5
11136,13043.25
11137,13051.25
11138,13052.5
11139,13062.5
11140,13067.5
11141,13057
11142,13056
11855,13118
11856,13116.5
11857,13106.3333333333
11858,13091
11859,13083
11860,13078.25
11861,13075.25
11862,13066.5
11863,13057.75
11864,13064.5
11865,13078.5
11866,13079.75
11867,13077.25
11868,13075
11869,13072.75
11870,13073
11871,13063.25
11872,13051.5
11873,13050
11874,13058.25
11875,13056
11876,13058.25
11877,13063.25
11878,13053.5
11879,13049
12590,13141
12591,13130.5
12592,13118.3333333333
12593,13115.75
12594,13108.1666666667
12595,13094.75
12596,13084.75
12597,13078.75
12598,13072.75
12599,13063.75
12600,13058
12601,13068.5
12602,13082.75
12603,13080.25
12604,13077.75
12605,13072
12606,13069.75
12607,13071.1666666667
12608,13059.75
12609,13051.25
12610,13050
12611,13058.25
12612,13056
12613,13054
12614,13059
12615,13050
12616,13042
13324,13120
13325,13120.5
13326,13129.6666666667
13327,13140
13328,13136.8333333333
13329,13124.1666666667
13330,13116.5
13331,13110.3333333333
13332,13100.3333333333
13333,13089.1666666667
13334,13085.5
13335,13080.6666666667
13336,13072
13337,13065.6666666667
13338,13071.6666666667
13339,13077.3333333333
13340,13075
13341,13074.6666666667
13342,13070
13343,13070.5
13344,13078.2222222222
13345,13072.6666666667
13346,13061.3333333333
13347,13054.1666666667
13348,13055.8333333333
13349,13053.5
13350,13053.8333333333
13351,13054.5
13352,13045.6666666667
13353,13042.3333333333
14060,13119
14061,13123.6666666667
14062,13123.25
14063,13125.5
14064,13132.5
14065,13132.25
14066,13124
14067,13120.25
14068,13112.3333333333
14069,13097
14070,13083.5
14071,13081.25
14072,13082.25
